N,seed,user,x,y
100,10019,16,831.7909967802,119.5687964082
100,10019,17,704.9318355393,655.6957356207
100,10019,18,426.0340218983,282.6003748741
100,10019,19,220.7305158681,394.8241072258
100,10019,20,402.5539168308,923.7974813624
100,10019,21,276.3067578669,113.9330782047
100,10019,22,718.0149865902,182.3733710411
100,10019,23,278.1831782337,206.1293063520
100,10019,24,299.5662889572,309.4839887577
100,10019,25,416.8910073737,724.9823571773
100,10019,26,188.0080863421,361.0138667595
100,10019,27,796.3345100434,891.2561749176
100,10019,28,733.5580539026,389.9286259658
100,10019,29,443.9883976744,371.1289225388
100,10019,30,268.8979918808,744.4843107366
100,10019,31,364.3992148001,373.3381970554
100,10019,32,847.6268958149,766.7663751368
100,10019,33,194.5873613146,45.8096634475
100,10019,34,571.0920938265,66.6462512955
100,10019,35,820.6761535381,757.0294172503
100,10019,36,775.9026110024,735.4507486400
100,10019,37,161.3616400103,64.3429682734
100,10019,38,848.8070090292,732.9334129131
100,10019,39,334.6377020296,228.2292856203
100,10019,40,330.9840183320,177.7518520185
100,10019,41,0.0000000000,456.5876039980
100,10019,42,694.2120230268,696.7424915057
100,10019,43,679.9163985377,654.5119179554
100,10019,44,342.3325675965,137.0514961629
100,10019,45,959.5886239299,168.4131807984
100,10019,46,34.6099718810,732.1172547659
100,10019,47,278.4813540189,294.0742107756
100,10019,48,98.4874864492,707.8205175290
100,10019,49,726.4841086931,807.9314926313
100,10019,50,62.7674878839,875.4686015394
100,10019,51,628.5563477277,801.7832274138
100,10019,52,289.1471942107,244.3080867440
100,10019,53,333.0447423962,802.8779786612
100,10019,54,600.9406303888,331.1498789898
100,10019,55,683.0352871896,115.2959443914
100,10019,56,1000.0000000000,783.6171533898
100,10019,57,698.3348656779,689.2394537572
100,10019,58,345.7984904886,233.0176344699
100,10019,59,713.8575227715,837.6356469727
100,10019,60,735.7855972141,782.8116366026
100,10019,61,955.0206150253,261.8066889913
100,10019,62,403.4803434958,176.6876366926
100,10019,63,785.4806723067,682.6605497465
100,10019,64,398.1495624827,573.3810999601
100,10019,65,313.5497788418,744.8096601874
100,10019,66,692.3290641674,333.6800749433
100,10019,67,799.8861578009,299.5429810634
100,10019,68,741.1897053619,612.6212069011
100,10019,69,271.4293738982,335.2041921294
100,10019,70,101.2939300018,625.7005340914
100,10019,71,195.6420525464,164.7031884956
100,10019,72,389.7046064256,416.0331695054
100,10019,73,449.0955094913,536.9917032853
100,10019,74,700.6574488691,316.0002233702
100,10019,75,275.4868794553,760.3173330985
100,10019,76,752.3847819040,774.5508755693
100,10019,77,349.0829657380,202.6014015023
100,10019,78,802.6506809893,733.2647806600
100,10019,79,65.2407746614,303.9250139349
100,10019,80,280.1024168835,258.1443315828
100,10019,81,684.2408709810,330.5362702010
100,10019,82,267.2284759605,749.8711603616
100,10019,83,305.7522908713,984.7618597732
100,10019,84,870.4201189549,483.7292923569
100,10019,85,711.6662397865,816.3274696592
100,10019,86,160.4002137087,722.8764766148
100,10019,87,233.7488619513,773.6384311074
100,10019,88,412.1372934867,393.1467128336
100,10019,89,340.9039642276,151.1979564973
100,10019,90,629.6545362144,257.3935863447
100,10019,91,244.5272411948,927.2199058280
100,10019,92,778.6190453322,266.8713781199
100,10019,93,833.3219296296,660.2364876165
100,10019,94,623.9089517523,577.6082252145
100,10019,95,802.8544795632,772.8611065990
100,10019,96,904.1015941509,878.0083930954
100,10019,97,886.3024583510,797.5644161285
100,10019,98,360.9549465396,121.6214441129
100,10019,99,743.0287611263,924.6973567641
100,10020,0,746.5861833381,788.6032722630
100,10020,1,396.0460074651,355.4767000567
100,10020,2,217.3876793127,305.7350175607
100,10020,3,732.4222315335,283.7525319203
100,10020,4,703.6656868472,147.7553763780
100,10020,5,819.4916320403,741.2531120081
100,10020,6,232.5169866090,276.3287977764
100,10020,7,250.8789460467,230.4239599129
100,10020,8,243.0478038956,641.2680771240
100,10020,9,382.1315822669,355.9919787120
100,10020,10,914.5729876554,687.7106121850
100,10020,11,121.8308018803,543.4163509988
100,10020,12,703.9532556162,224.8513650842
100,10020,13,935.0274065347,241.0879990080
100,10020,14,208.3591838555,357.4585500671
100,10020,15,37.1329467315,192.9332791445
100,10020,16,566.4843543472,909.8423721743
100,10020,17,730.8524649114,933.5760904270
100,10020,18,898.7364939571,167.1675046984
100,10020,19,208.8173022726,550.7592165673
100,10020,20,826.0780746247,745.5749200500
100,10020,21,188.6368011338,273.1044284322
100,10020,22,914.9304374504,364.7434912757
100,10020,23,343.4471095503,405.9748997680
100,10020,24,628.6390621936,819.2427968224
100,10020,25,327.5436209799,799.2081754611
100,10020,26,36.3677527398,865.2443203758
100,10020,27,309.8438101573,788.6068487410
100,10020,28,202.3321838237,831.0723345092
100,10020,29,123.8166187829,184.4394627238
100,10020,30,286.6183835514,426.4758230756
100,10020,31,691.0600075581,319.2622690190
100,10020,32,847.3018878553,164.7235301065
100,10020,33,725.2254142485,864.4245835503
100,10020,34,854.8517776228,591.7679586767
100,10020,35,215.9965203552,800.8054046065
100,10020,36,273.0743764580,723.4671569058
100,10020,37,208.8868620359,751.9723473820
100,10020,38,433.2964319581,744.1988668988
100,10020,39,218.9255305428,904.0593416064
100,10020,40,240.4073704579,717.4124751567
100,10020,41,225.2603351097,448.7019700603
100,10020,42,750.0353123789,65.8392663197
100,10020,43,322.0758575261,0.0000000000
100,10020,44,247.6078100426,819.2820491853
100,10020,45,826.3273463762,631.0497608916
100,10020,46,68.6317526924,174.1812302881
100,10020,47,183.2092425299,712.4505615922
100,10020,48,816.3674469137,64.6274783697
100,10020,49,595.5588593618,836.8650344744
100,10020,50,886.9858008470,192.6112998810
100,10020,51,873.8030102678,698.3571851139
100,10020,52,194.1753693355,359.6971705312
100,10020,53,731.7918077839,261.5595804154
100,10020,54,993.4465893626,728.7064096472
100,10020,55,913.7589082213,1000.0000000000
100,10020,56,622.1031407516,831.6095926674
100,10020,57,615.8588425573,694.0447615334
100,10020,58,631.1211494014,649.4650596367
100,10020,59,544.3212481455,770.0585027430
100,10020,60,331.3114528170,659.3828087226
100,10020,61,156.0505404477,69.5998463355
100,10020,62,142.9503930337,246.1804504385
100,10020,63,391.3533548451,675.7966978480
100,10020,64,39.0464639773,836.7643807570
100,10020,65,805.4710368886,312.1543107762
100,10020,66,211.0778924349,617.3065784896
100,10020,67,292.6765634146,759.7295784651
100,10020,68,645.5205780431,154.7565798445
100,10020,69,686.2476889869,743.0166118523
100,10020,70,1000.0000000000,576.6340686631
100,10020,71,756.4064757979,191.2019395870
100,10020,72,887.3171481020,777.2319723402
100,10020,73,855.0260187068,694.6625456640
100,10020,74,206.6170137025,381.3221738547
100,10020,75,565.7474705484,949.1086955354
100,10020,76,202.1574152660,316.1372569598
100,10020,77,371.7782670689,187.4086993293
100,10020,78,319.5053501022,765.8180776500
100,10020,79,852.3131453249,867.2389777013
100,10020,80,788.7503240525,886.8557116103
100,10020,81,601.1960866203,281.4126063127
100,10020,82,817.1258312950,454.7735249504
100,10020,83,191.5052984776,821.0257005399
100,10020,84,973.4588933225,875.8531595417
100,10020,85,82.1455215927,192.6139780023
100,10020,86,58.4218968989,434.4393025623
100,10020,87,702.8925670354,849.2553911281
100,10020,88,589.4603900426,575.0413827095
100,10020,89,301.2082382552,771.1766437864
100,10020,90,619.7457351556,657.9653590742
100,10020,91,684.6032075490,240.0941586794
100,10020,92,0.0000000000,885.9770450984
100,10020,93,229.8676238860,242.3800776709
100,10020,94,834.2984832007,131.0820045605
100,10020,95,228.6090547484,384.2572419660
100,10020,96,18.5887663021,702.2139967946
100,10020,97,188.2064379433,794.5742078130
100,10020,98,813.1238758859,203.4275931723
100,10020,99,809.9973428499,890.4090728612
100,10021,0,319.8693469226,570.9188627084
100,10021,1,271.7143271833,361.5101087891
100,10021,2,794.9578859281,177.2879480553
100,10021,3,731.3116573954,285.1577792392
100,10021,4,101.6895771745,430.3638764471
100,10021,5,644.8057292023,221.3226762700
100,10021,6,712.4981632731,652.3342295575
100,10021,7,900.2266208053,222.5363614371
100,10021,8,747.7139123162,251.8879107446
100,10021,9,912.0835821296,335.7583648123
100,10021,10,236.5793087313,264.7391514943
100,10021,11,672.1930855087,175.8362836301
100,10021,12,715.5750209043,73.7570083195
100,10021,13,58.4203069961,239.0779109887
100,10021,14,520.4329956154,8.2729988248
100,10021,15,340.3594712451,79.5367229945
100,10021,16,819.6555370099,218.7074039164
100,10021,17,778.1280694549,713.2942331701
100,10021,18,308.7597178180,599.1375641085
100,10021,19,966.9910410957,1000.0000000000
100,10021,20,332.7596917830,130.1132347738
100,10021,21,917.6999155689,880.0484292998
100,10021,22,142.8054240974,240.6654128245
100,10021,23,653.9994874642,757.6554305602
100,10021,24,178.0686824368,548.2339216666
100,10021,25,320.8371070423,986.6185313997
100,10021,26,146.5120691808,242.5258659589
100,10021,27,959.8707063466,227.2959282268
100,10021,28,225.6313552193,767.5709909386
100,10021,29,817.8036189439,778.6964056303
100,10021,30,641.6184736884,763.6208350627
100,10021,31,546.8102021663,114.7957557993
100,10021,32,243.7704786703,89.2480997762
100,10021,33,451.4720284071,506.7016142797
100,10021,34,887.3235282686,303.7291746693
100,10021,35,726.5164634873,206.0045365243
100,10021,36,764.5357094312,212.8069271578
100,10021,37,212.2634562576,353.5841586443
100,10021,38,799.7159145159,255.3686846571
100,10021,39,535.9494921696,587.2696348878
100,10021,40,54.6226456997,219.2549308315
100,10021,41,346.7077808850,355.9224918421
100,10021,42,807.5714804846,695.0820692056
100,10021,43,867.8941399597,203.0104218221
100,10021,44,628.3924311773,78.3113898053
100,10021,45,178.6577157791,251.7376668844
100,10021,46,613.4720080350,632.9133264460
100,10021,47,346.7475303448,252.6349083195
100,10021,48,987.1882771575,354.7576423450
100,10021,49,670.6928606698,737.1613579202
100,10021,50,162.5979105369,268.0134293595
100,10021,51,623.8303754739,801.4693039985
100,10021,52,654.8046647676,69.2429078231
100,10021,53,724.6873207814,552.8648527863
100,10021,54,693.4172022306,230.9941739386
100,10021,55,180.3284915246,151.1143409039
100,10021,56,271.8856173516,683.4515286451
100,10021,57,20.3952146457,267.3793868380
100,10021,58,747.9091829950,987.0374660012
100,10021,59,696.4544013728,669.2950845448
100,10021,60,573.4290707163,350.3394901822
100,10021,61,144.1791852632,921.4417520848
100,10021,62,272.7198986267,262.9167400288
100,10021,63,766.5481314057,964.2553268566
100,10021,64,974.7789011395,770.7904765007
100,10021,65,230.4920740878,348.7656076320
100,10021,66,414.5860884694,818.9515381633
100,10021,67,551.7236644201,645.4231996354
100,10021,68,104.9222765661,254.1182147398
100,10021,69,263.5085207835,723.0474612754
100,10021,70,770.5359992411,832.5887393673
100,10021,71,945.3992633128,54.2257036190
100,10021,72,817.5222369871,714.8684304359
100,10021,73,471.9283219851,216.2532719549
100,10021,74,250.7781070988,452.8977912652
100,10021,75,651.1583281493,551.4598788033
100,10021,76,633.1845259108,276.3259224806
100,10021,77,395.1663659631,170.0287446914
100,10021,78,312.0532345179,308.4252104177
100,10021,79,800.4972056472,136.7840170240
100,10021,80,25.3296957218,988.8050598110
100,10021,81,560.6514744196,153.7780724838
100,10021,82,619.9799246675,844.0163745597
100,10021,83,78.1825977976,743.0776876525
100,10021,84,618.2830449571,941.9856547811
100,10021,85,259.0275024089,183.4358066840
100,10021,86,289.2308496619,900.0108895381
100,10021,87,700.8113035016,418.4114634539
100,10021,88,408.4060965308,964.0144244643
100,10021,89,242.1040581550,445.9836753451
100,10021,90,692.7351451959,50.2423194662
100,10021,91,294.3443652464,89.6404399697
100,10021,92,759.9150282924,519.2993464558
100,10021,93,754.1301495243,418.2436393382
100,10021,94,753.4922528589,713.1673916774
100,10021,95,21.8197762244,771.0609485265
100,10021,96,542.6095013318,163.9269445345
100,10021,97,746.5485645105,16.2521943023
100,10021,98,933.7152303779,169.4481879397
100,10021,99,849.2231873298,837.6353799297
100,10022,0,176.6694247239,845.3137398730
100,10022,1,730.3329091493,781.3228467674
100,10022,2,693.1102236534,337.1531001420
100,10022,3,730.2079972310,286.4879205387
100,10022,4,357.3497193145,775.2548136746
100,10022,5,865.0256887705,838.8477898138
100,10022,6,406.9622597105,790.3421251133
100,10022,7,271.4240735750,799.7413581253
100,10022,8,421.2714433869,294.4402157374
100,10022,9,713.1880575886,137.7744866310
100,10022,10,780.5037827671,139.0288364950
100,10022,11,64.8902402478,147.0504174515
100,10022,12,308.4082925638,178.5223886345
100,10022,13,946.2991821191,782.1256418718
100,10022,14,90.8032115701,291.9267988492
100,10022,15,379.0512752555,361.5796006948
100,10022,16,110.9771057138,267.9051070878
100,10022,17,127.6196128700,297.0725851564
100,10022,18,701.5854772310,603.9175168595
100,10022,19,677.5470352127,204.4886249147
100,10022,20,678.6791034017,22.9051853178
100,10022,21,764.0536648685,621.0167240096
100,10022,22,987.9107255374,639.6460922932
100,10022,23,839.6620278570,525.7934741271
100,10022,24,804.6415098035,240.8314922496
100,10022,25,191.4538335170,879.8538810107
100,10022,26,88.8909676560,630.3217513983
100,10022,27,337.2991152518,162.1635739512
100,10022,28,40.3216927377,794.6833724417
100,10022,29,532.5164550641,677.5513546515
100,10022,30,749.6445481482,242.2165480029
100,10022,31,313.6602660960,624.4293931211
100,10022,32,91.1739621839,631.1647873948
100,10022,33,608.6620114746,309.8821483839
100,10022,34,732.3203526995,859.2111021599
100,10022,35,285.8993170629,250.0206508258
100,10022,36,251.2977453583,205.7774788347
100,10022,37,874.4142598049,865.1755885026
100,10022,38,382.5585686126,283.4203768848
100,10022,39,833.3487331813,207.6845820914
100,10022,40,176.4953317292,857.8453948061
100,10022,41,845.0417986180,246.8643287055
100,10022,42,436.7017154593,258.7773613746
100,10022,43,1000.0000000000,399.1006846367
100,10022,44,368.8048583176,287.2615428941
100,10022,45,265.9460035392,143.9028267459
100,10022,46,663.9644494792,109.3486104171
100,10022,47,146.3680185645,801.0480083694
100,10022,48,229.1152292876,289.3262303592
100,10022,49,117.9911062126,604.6869602210
100,10022,50,1000.0000000000,747.1459425981
100,10022,51,378.5556974395,698.7324302578
100,10022,52,310.5343581447,757.9380122225
100,10022,53,880.0218398380,291.6850731986
100,10022,54,833.8443435059,825.8457924117
100,10022,55,392.6946441941,922.9252218888
100,10022,56,323.1445562528,940.0541267559
100,10022,57,688.8606429750,287.1894421473
100,10022,58,302.3772164166,707.2499168555
100,10022,59,849.9046095884,565.5659082444
100,10022,60,309.5500152899,238.2852848878
100,10022,61,449.5529324517,253.0230710818
100,10022,62,646.5161522708,589.4563523987
100,10022,63,903.6080283621,692.4996667579
100,10022,64,562.4614051942,628.5549695219
100,10022,65,644.5972831766,801.1689324063
100,10022,66,542.9447480667,860.9797988689
100,10022,67,404.5026127708,558.6156096641
100,10022,68,145.7988729788,856.4224706722
100,10022,69,938.3367324725,451.8077502091
100,10022,70,115.2800250349,240.3221491169
100,10022,71,947.2311830054,228.1274737031
100,10022,72,848.0424584522,527.9007640366
100,10022,73,342.6591601474,767.1782609547
100,10022,74,260.3994557991,280.6873513976
100,10022,75,439.2353647002,231.0321502437
100,10022,76,111.8141512178,674.2537479324
100,10022,77,422.4229937750,148.4875380909
100,10022,78,277.5052478669,844.1720227549
